order_id,customer_id,product_id,order_date,quantity,sales,discount,profit
O100401,C3113,P1008,2025-05-15,1,90310.03,0.0,15501.68
O100402,C5169,P1216,2024-02-29,1,436.37,22.97,41.87
O100403,C2262,P1197,2024-04-30,2,1181.38,0.0,164.18
O100404,C4143,P1184,2024-10-26,1,8193.35,0.0,1112.7
O100405,C2071,P1188,2025-06-15,1,7707.51,856.39,1051.5
O100406,C1075,P1215,2024-05-11,1,263.82,13.88,42.38
O100407,C4471,P1297,2024-06-05,1,310.36,34.49,34.63
O100408,C1730,P1033,2025-06-06,5,360839.35,18991.54,49016.17
O100409,C4497,P1172,2024-05-02,2,34306.06,0.0,4193.05
O100410,C4480,P1104,2024-02-22,1,5250.12,276.32,382.57
O100411,C4369,P1238,2025-04-05,5,5366.22,946.98,767.31
O100412,C3980,P1199,2025-01-02,4,1574.03,174.89,19.4
O100413,C5418,P1165,2025-01-10,2,43503.46,2289.66,8116.85
O100414,C1395,P1240,2025-02-07,3,592.59,0.0,103.84
O100415,C5648,P1114,2025-11-22,1,10072.62,1119.18,1607.51
O100416,C1346,P1063,2025-11-21,2,74501.64,0.0,10704.46
O100417,C3478,P1132,2025-03-01,1,3540.92,393.44,579.23
O100418,C5602,P1100,2025-04-24,2,6823.12,0.0,1253.01
O100419,C2364,P1228,2025-01-15,2,1059.71,187.01,178.33
O100420,C5184,P1134,2024-09-24,1,25324.05,0.0,2979.09
O100421,C3988,P1216,2024-04-09,1,436.37,22.97,54.43
O100422,C5298,P1274,2025-04-18,3,2174.36,241.6,136.79
O100423,C1257,P1014,2025-09-20,1,82406.06,9156.23,11833.07
O100424,C3801,P1111,2025-05-27,1,3028.77,159.41,386.78
O100425,C1949,P1040,2024-08-19,2,99358.56,5229.4,13567.11
O100426,C1098,P1042,2025-03-22,2,73897.36,3889.34,13450.28
O100427,C4471,P1224,2024-10-31,1,581.22,102.57,32.28
O100428,C4772,P1262,2025-12-12,5,6185.25,0.0,875.84
O100429,C4708,P1241,2025-01-02,1,307.08,34.12,14.33
O100430,C4649,P1120,2024-12-08,1,13128.5,690.97,2305.32
O100431,C4996,P1106,2025-11-29,1,5868.84,652.09,798.44
O100432,C3342,P1259,2024-05-19,1,36.28,6.4,5.98
O100433,C2747,P1232,2024-07-07,2,1065.39,266.35,92.32
O100434,C4870,P1026,2024-05-27,1,90677.89,0.0,7438.19
O100435,C4359,P1039,2025-05-14,1,17319.86,0.0,3453.85
O100436,C2001,P1284,2025-05-16,1,462.86,0.0,54.11
O100437,C3177,P1216,2025-05-30,2,872.75,45.93,50.5
O100438,C1919,P1287,2025-11-09,1,38395.71,2020.83,5857.22
O100439,C4899,P1254,2024-01-19,1,98.01,10.89,10.01
O100440,C2248,P1086,2024-06-28,2,13354.81,2356.73,1254.69
O100441,C4139,P1205,2024-10-13,1,620.85,0.0,73.63
O100442,C4700,P1011,2024-06-03,1,65130.26,0.0,11225.57
O100443,C5967,P1135,2024-01-30,1,33254.28,3694.92,4985.8
O100444,C3169,P1121,2024-06-22,1,21116.74,3726.48,2965.33
O100445,C5365,P1014,2024-04-15,1,86984.18,4578.11,8439.01
O100446,C4347,P1070,2025-11-18,2,47578.9,0.0,4824.99
O100447,C1046,P1129,2024-02-26,2,29306.12,0.0,3581.14
O100448,C2965,P1232,2024-06-05,1,632.58,33.29,74.22
O100449,C2979,P1213,2024-07-03,1,72.4,8.04,9.36
O100450,C1605,P1014,2025-06-04,2,173968.35,9156.23,22656.48
O100451,C3187,P1004,2025-05-21,3,99286.53,5225.61,12463.54
O100452,C1587,P1035,2025-09-25,1,78220.95,0.0,12346.59
O100453,C5173,P1116,2024-04-18,1,20522.24,1080.12,2604.74
O100454,C2823,P1198,2025-09-14,3,580.17,30.54,64.19
O100455,C1926,P1109,2024-10-15,2,7370.32,818.92,1060.23
O100456,C4034,P1245,2025-08-22,2,550.51,137.63,53.31
O100457,C5276,P1217,2025-02-22,2,772.42,85.82,92.56
O100458,C5666,P1011,2024-12-20,2,123747.49,6513.03,21872.92
O100459,C5471,P1058,2024-05-29,2,109019.34,5737.86,10876.44
O100460,C5407,P1077,2024-01-26,2,67886.78,0.0,-2460.39
O100461,C2751,P1251,2024-07-07,5,1026.9,0.0,96.49
O100462,C3540,P1183,2024-06-11,1,17403.38,0.0,3945.74
O100463,C2867,P1208,2025-02-09,2,378.02,42.0,21.83
O100464,C5595,P1085,2025-06-06,3,8132.36,1435.12,748.5
O100465,C1477,P1068,2025-05-25,1,8197.41,0.0,1244.08
O100466,C3787,P1196,2025-08-28,4,84242.69,4433.83,14415.27
O100467,C2246,P1015,2024-12-13,1,97724.29,10858.25,9732.42
O100468,C5243,P1186,2024-06-24,3,83707.32,14771.88,10367.76
O100469,C2705,P1244,2024-09-22,2,465.33,24.49,46.61
O100470,C5316,P1152,2024-09-04,2,35191.32,1852.18,6475.97
O100471,C5626,P1148,2025-09-12,4,40173.32,0.0,4602.43
O100472,C1862,P1235,2025-04-21,1,661.72,73.53,82.63
O100473,C4788,P1168,2025-08-31,1,20897.14,0.0,3382.49
O100474,C2765,P1022,2024-07-31,2,100220.59,5274.77,17671.97
O100475,C3022,P1222,2024-07-17,3,2107.81,234.2,273.25
O100476,C2395,P1033,2025-09-06,5,341847.81,37983.09,35747.9
O100477,C4108,P1276,2025-06-07,4,3164.91,166.57,528.45
O100478,C2724,P1039,2024-02-01,3,51959.58,0.0,7648.34
O100479,C4730,P1208,2025-03-31,2,420.02,0.0,79.02
O100480,C4898,P1294,2024-01-19,1,461.98,0.0,29.07
O100481,C2985,P1262,2024-02-21,4,4700.79,247.41,540.56
O100482,C1029,P1083,2024-03-03,1,44126.72,2322.46,4593.16
O100483,C1347,P1041,2024-02-16,1,10592.51,1176.95,1033.04
O100484,C2391,P1119,2024-12-04,2,45657.23,2403.01,7263.51
O100485,C5772,P1178,2024-01-01,2,25676.9,1351.42,3850.18
O100486,C2979,P1081,2025-02-06,2,59162.43,3113.81,7961.0
O100487,C4748,P1233,2024-04-16,1,1271.34,66.91,151.26
O100488,C5675,P1222,2024-07-01,3,2224.91,117.1,231.81
O100489,C2717,P1017,2024-03-27,2,166924.46,18547.16,23448.32
O100490,C3826,P1080,2024-07-01,3,48217.17,5357.46,7616.44
O100491,C5250,P1095,2024-03-15,3,19981.19,2220.13,1412.64
O100492,C4098,P1171,2025-01-25,3,42053.27,7421.17,5051.98
O100493,C1573,P1292,2024-10-21,2,5784.62,0.0,414.02
O100494,C4864,P1034,2025-10-25,1,36342.85,0.0,3192.7
O100495,C5513,P1029,2025-06-11,1,57094.86,6343.87,7979.48
O100496,C4860,P1245,2024-10-23,1,344.07,0.0,51.9
O100497,C4782,P1175,2024-11-30,2,49674.94,5519.44,5782.86
O100498,C4793,P1287,2024-01-15,1,36374.89,4041.65,2277.81
O100499,C4084,P1227,2025-02-06,1,1030.46,54.23,101.18
O100500,C2250,P1107,2025-02-08,1,9368.99,493.1,1155.71
O100501,C5535,P1076,2024-09-02,3,121537.14,0.0,6860.75
O100502,C1653,P1030,2024-08-08,2,19598.99,1031.53,4138.44
O100503,C5136,P1224,2025-04-25,3,2051.37,0.0,-217.36
O100504,C2806,P1105,2025-04-07,1,2653.33,139.65,434.96
O100505,C4397,P1003,2024-08-29,2,153517.82,0.0,18486.54
O100506,C5021,P1050,2025-07-11,1,39159.95,9789.99,4669.53
O100507,C4986,P1289,2024-08-14,1,9301.76,1033.53,1149.81
O100508,C1808,P1268,2024-11-08,1,452.45,50.27,60.16
O100509,C4077,P1238,2025-11-20,3,3787.92,0.0,416.29
O100510,C2078,P1290,2025-05-20,1,3408.68,378.74,601.56
O100511,C1573,P1167,2024-11-16,2,38522.3,4280.26,5566.31
O100512,C3580,P1089,2025-02-27,1,9935.66,522.93,1436.21
O100513,C5947,P1201,2024-11-22,1,416.6,46.29,31.13
O100514,C5923,P1228,2024-05-07,4,2493.44,0.0,323.43
O100515,C3890,P1059,2024-02-23,4,173258.8,30575.08,34163.03
O100516,C4875,P1230,2025-08-25,1,468.43,24.65,48.65
O100517,C2259,P1192,2025-11-03,4,130439.45,6865.23,22548.52
O100518,C2131,P1234,2025-10-12,1,798.18,88.69,44.71
O100519,C4545,P1222,2024-09-26,1,741.64,39.03,116.19
O100520,C4923,P1028,2024-10-31,1,67750.76,3565.83,6503.95
O100521,C4737,P1266,2025-05-11,2,2642.34,660.58,390.26
O100522,C1535,P1255,2024-09-19,1,329.36,17.34,22.35
O100523,C2790,P1032,2025-05-04,1,50518.86,2658.89,8305.94
O100524,C1236,P1133,2024-12-22,1,10114.62,0.0,1471.51
O100525,C4923,P1183,2025-10-08,4,55690.82,13922.7,11010.21
O100526,C2584,P1247,2025-09-22,1,64.0,7.11,6.63
O100527,C3151,P1207,2025-10-03,1,658.82,34.68,41.01
O100528,C3919,P1101,2025-08-09,1,517.09,27.22,86.31
O100529,C1004,P1220,2024-04-22,1,1261.94,140.22,143.2
O100530,C2782,P1276,2025-07-22,1,791.23,41.64,44.02
O100531,C4654,P1130,2024-03-20,1,17922.2,3162.74,3373.4
O100532,C2465,P1067,2025-06-09,1,28341.49,0.0,3811.05
O100533,C3875,P1138,2025-10-11,1,33429.05,3714.34,5062.24
O100534,C5893,P1055,2025-09-12,1,51330.04,0.0,5830.54
O100535,C1598,P1155,2024-07-18,1,21435.78,0.0,4076.8
O100536,C2361,P1004,2025-06-07,1,31353.64,3483.74,2999.74
O100537,C4446,P1018,2025-09-02,2,156792.08,0.0,15931.87
O100538,C4015,P1087,2024-01-30,3,4385.24,230.8,541.18
O100539,C5897,P1070,2024-10-24,1,20221.03,3568.42,1620.29
O100540,C1184,P1128,2024-05-01,2,31869.59,3541.07,5333.87
O100541,C5386,P1235,2024-09-11,1,698.49,36.76,41.35
O100542,C3437,P1231,2025-10-16,1,885.11,46.58,106.36
O100543,C2139,P1078,2024-05-09,2,49526.94,0.0,4638.0
O100544,C3527,P1020,2025-05-08,3,160645.68,0.0,17578.99
O100545,C3066,P1010,2025-12-11,2,179382.91,9441.21,29659.58
O100546,C1902,P1068,2025-09-02,2,15575.08,819.74,1782.18
O100547,C2100,P1246,2024-02-16,1,167.76,0.0,9.13
O100548,C2475,P1180,2025-11-17,1,36414.96,1916.58,6430.0
O100549,C3776,P1016,2025-01-17,3,135764.37,15084.93,13310.37
O100550,C1431,P1231,2025-12-27,2,1770.21,93.17,205.14
O100551,C1458,P1115,2025-06-08,3,50184.55,12546.14,8362.12
O100552,C2671,P1208,2025-07-03,3,630.03,0.0,75.65
O100553,C4549,P1205,2024-11-01,4,2359.23,124.17,302.71
O100554,C5899,P1231,2024-04-24,4,3540.42,186.34,242.35
O100555,C1064,P1292,2024-08-03,2,5206.16,578.46,526.89
O100556,C5867,P1234,2025-01-01,1,753.84,133.03,119.05
O100557,C4456,P1118,2024-04-24,2,23892.88,1257.52,3328.31
O100558,C5494,P1050,2024-01-14,4,176219.78,19579.98,18349.78
O100559,C3693,P1196,2024-05-22,1,18843.76,3325.37,2517.78
O100560,C3312,P1086,2025-07-20,1,7462.98,392.79,1001.84
O100561,C4922,P1016,2025-11-20,2,90509.58,10056.62,10000.4
O100562,C3769,P1270,2025-08-23,2,1738.78,0.0,-198.32
O100563,C5483,P1146,2024-10-28,1,14938.59,2636.22,2590.0
O100564,C5464,P1219,2025-01-05,1,954.66,238.66,86.85
O100565,C3662,P1014,2024-01-24,1,77827.95,13734.34,8907.62
O100566,C3895,P1289,2025-01-14,2,20670.58,0.0,2686.27
O100567,C3281,P1212,2024-10-12,3,810.24,0.0,102.06
O100568,C4474,P1291,2024-10-02,1,8713.41,458.6,1290.06
O100569,C4440,P1175,2025-03-21,1,27597.19,0.0,3650.95
O100570,C4283,P1001,2024-11-01,1,74242.77,3907.51,10944.28
O100571,C1335,P1114,2025-03-27,1,11191.8,0.0,2384.95
O100572,C5822,P1178,2025-09-05,1,12838.45,675.71,1646.92
O100573,C2692,P1228,2024-03-09,1,529.86,93.5,54.73
O100574,C2244,P1240,2025-10-19,3,562.96,29.63,29.43
O100575,C2058,P1060,2024-07-09,1,10979.69,0.0,1062.53
O100576,C1367,P1195,2025-06-12,2,50775.31,2672.38,9790.58
O100577,C3286,P1272,2025-06-20,2,5294.32,588.26,422.28
O100578,C1219,P1021,2025-12-23,1,84104.46,4426.55,13871.78
O100579,C1807,P1075,2025-12-20,1,29596.15,5222.85,2576.27
O100580,C1031,P1205,2024-05-30,1,496.68,124.17,-24.29
O100581,C1878,P1180,2025-01-09,2,68996.77,7666.31,7484.24
O100582,C5980,P1142,2025-10-25,1,24310.81,1279.52,4167.74
O100583,C3718,P1226,2024-03-03,2,2446.55,128.77,321.37
O100584,C1354,P1173,2025-04-19,2,8309.76,437.36,1989.15
O100585,C3841,P1012,2025-09-30,2,162436.55,8549.29,21577.27
O100586,C4027,P1239,2024-12-01,2,498.96,26.26,48.39
O100587,C3757,P1128,2024-11-15,1,17705.33,0.0,-571.05
O100588,C2694,P1051,2024-10-19,1,41059.78,0.0,4984.46
O100589,C4317,P1127,2025-06-19,2,15047.04,3761.76,-1046.06
O100590,C1717,P1108,2024-04-30,4,15395.92,0.0,2106.82
O100591,C2101,P1147,2024-06-27,2,39505.88,2079.26,6555.83
O100592,C5979,P1016,2024-03-05,3,135764.37,15084.93,22222.62
O100593,C3080,P1060,2025-09-28,1,10430.71,548.98,1901.42
O100594,C1743,P1172,2025-07-24,1,15437.73,1715.3,2538.58
O100595,C2090,P1102,2024-07-13,2,10599.5,0.0,1389.83
O100596,C4641,P1027,2025-03-18,1,66519.22,11738.68,10411.26
O100597,C1586,P1080,2025-05-21,2,33930.6,1785.82,5708.98
O100598,C2781,P1076,2024-05-31,1,38486.76,2025.62,5512.28
O100599,C2661,P1259,2024-10-19,1,42.68,0.0,4.74
O100600,C2145,P1226,2024-09-15,3,3669.83,193.15,362.14
O100601,C3376,P1211,2024-09-24,1,447.44,49.72,42.45
O100602,C1565,P1034,2025-04-28,4,138102.83,7268.57,8045.33
O100603,C3282,P1078,2024-05-19,2,47050.59,2476.35,5666.75
O100604,C1175,P1104,2024-06-27,3,16579.32,0.0,1656.52
O100605,C5856,P1153,2025-09-04,1,21717.17,0.0,3010.43
O100606,C4050,P1226,2024-05-17,1,1094.51,193.15,66.37
O100607,C1391,P1188,2024-11-17,1,7707.51,856.39,1451.05
O100608,C1961,P1232,2025-06-29,2,1265.15,66.59,177.2
O100609,C4709,P1269,2024-10-31,1,1288.05,227.3,35.73
O100610,C4676,P1225,2024-12-03,2,948.1,0.0,93.29
O100611,C2836,P1086,2024-03-21,1,7855.77,0.0,1020.87
O100612,C1744,P1180,2024-11-12,3,91995.7,22998.92,18616.49
O100613,C3689,P1134,2024-04-14,1,24057.85,1266.2,3596.68
O100614,C2407,P1210,2024-04-23,1,658.96,116.29,44.68
O100615,C1496,P1192,2024-09-26,1,32609.86,1716.31,4294.59
O100616,C2740,P1200,2025-04-08,1,732.0,38.53,120.72
O100617,C4776,P1098,2024-02-01,1,1868.4,207.6,-60.74
O100618,C2782,P1164,2024-03-23,2,13691.7,720.62,2311.88
O100619,C1214,P1062,2025-03-13,1,48867.82,2571.99,7942.06
O100620,C1609,P1117,2025-03-24,2,21973.06,1156.48,3901.03
O100621,C4007,P1292,2024-05-16,4,11569.24,0.0,818.43
O100622,C3627,P1034,2024-02-13,2,69051.41,3634.28,7382.77
O100623,C4404,P1228,2025-06-14,2,1122.05,124.67,87.91
O100624,C3880,P1250,2025-12-04,1,255.96,13.47,25.1
O100625,C3489,P1173,2025-04-17,2,7872.41,874.71,1497.92
O100626,C3368,P1150,2024-06-25,1,12393.33,3098.33,2026.06
O100627,C5810,P1271,2024-12-10,1,272.75,30.31,30.22
O100628,C5307,P1235,2025-09-29,1,698.49,36.76,47.26
O100629,C2920,P1279,2024-05-27,1,2359.28,416.34,270.39
O100630,C4302,P1141,2024-02-21,1,35722.76,3969.2,-1402.8
O100631,C1109,P1214,2025-07-19,2,161.29,8.49,14.54
O100632,C1111,P1192,2025-04-22,3,92680.66,10297.85,9245.7
O100633,C2615,P1228,2025-12-25,1,592.19,31.17,32.07
O100634,C4790,P1295,2024-12-25,1,15896.92,1766.32,1896.37
O100635,C5614,P1159,2025-06-03,1,6109.78,678.86,1116.2
O100636,C4442,P1029,2024-11-27,1,60266.79,3171.94,6243.61
O100637,C4545,P1159,2025-06-13,1,6449.22,339.43,1089.65
O100638,C1172,P1087,2025-05-07,1,1461.75,76.93,161.02
O100639,C5638,P1062,2024-05-23,3,154319.43,0.0,26108.59
O100640,C1449,P1078,2025-09-03,1,21048.95,3714.52,3332.58
O100641,C5730,P1243,2024-10-21,1,465.46,24.5,53.92
O100642,C1711,P1269,2024-12-12,1,1439.58,75.77,156.84
O100643,C1178,P1093,2024-03-01,4,22556.44,0.0,3344.98
O100644,C3838,P1038,2024-07-17,4,132257.99,23339.65,10340.6
O100645,C1576,P1207,2024-03-01,4,2219.2,554.8,231.64
O100646,C1153,P1252,2025-11-15,1,331.35,17.44,23.93
O100647,C4367,P1294,2024-11-22,1,415.78,46.2,74.62
O100648,C4718,P1032,2024-04-11,1,45201.09,7976.66,3826.66
O100649,C2493,P1205,2024-07-01,3,1676.3,186.26,184.33
O100650,C3680,P1295,2025-04-26,1,15896.92,1766.32,-500.72
O100651,C3959,P1242,2025-04-16,2,786.47,41.39,81.7
O100652,C1806,P1044,2025-03-20,1,76852.6,0.0,9736.62
O100653,C3204,P1021,2025-11-11,1,84104.46,4426.55,9432.04
O100654,C4216,P1012,2025-12-07,2,145337.96,25647.88,13583.36
O100655,C5422,P1199,2024-11-09,2,830.74,43.72,79.2
O100656,C3103,P1275,2025-05-26,1,1127.8,199.02,168.44
O100657,C4513,P1200,2024-04-02,1,770.53,0.0,102.48
O100658,C3518,P1279,2024-03-01,1,2775.62,0.0,312.27
O100659,C4548,P1060,2024-05-30,5,46663.68,8234.77,8611.26
O100660,C4944,P1138,2024-10-12,2,59429.42,14857.36,14475.96
O100661,C3662,P1013,2024-11-30,1,46589.73,5176.64,6606.07
O100662,C1327,P1186,2025-12-09,1,31185.08,1641.32,4525.83
O100663,C5381,P1279,2024-12-04,4,10547.36,555.12,1054.89
O100664,C4028,P1059,2024-12-09,1,50958.47,0.0,6336.78
O100665,C4026,P1293,2025-02-02,5,84954.02,9439.33,5563.67
O100666,C3561,P1287,2024-03-11,1,40416.54,0.0,4976.74
O100667,C1875,P1229,2025-10-20,1,780.17,0.0,52.93
O100668,C3427,P1252,2024-07-02,2,697.58,0.0,55.07
O100669,C3697,P1027,2025-10-27,2,125212.64,31303.16,15768.46
O100670,C2927,P1267,2025-06-30,1,2547.61,134.08,286.54
O100671,C1749,P1097,2025-04-12,1,504.64,56.07,45.08
O100672,C4829,P1254,2025-10-09,3,310.36,16.34,9.3
O100673,C3282,P1215,2024-04-22,2,527.63,27.77,54.29
O100674,C4521,P1167,2025-06-12,5,85605.12,21401.28,14031.47
O100675,C1247,P1269,2024-05-02,3,3864.14,681.91,733.14
O100676,C3533,P1100,2025-12-29,4,13646.24,0.0,1655.47
O100677,C1385,P1042,2024-08-06,2,77786.7,0.0,10619.95
O100678,C4690,P1298,2024-09-11,1,833.0,92.56,71.9
O100679,C3933,P1279,2025-06-13,2,5551.24,0.0,424.44
O100680,C3261,P1120,2024-10-24,1,13128.5,690.97,2704.62
O100681,C5869,P1236,2025-09-05,3,3171.18,352.35,171.44
O100682,C2654,P1292,2024-10-17,1,2892.31,0.0,274.79
O100683,C3119,P1071,2025-04-22,1,14466.36,761.39,2778.31
O100684,C4716,P1070,2024-05-19,1,20221.03,3568.42,3006.26
O100685,C3639,P1256,2025-09-08,1,118.08,0.0,15.19
O100686,C4320,P1180,2024-01-19,1,38331.54,0.0,5743.41
O100687,C5887,P1006,2024-06-23,1,91499.55,0.0,-9515.0
O100688,C4501,P1166,2025-07-27,1,22115.7,0.0,3617.08
O100689,C1755,P1036,2025-05-11,3,187140.87,0.0,16897.38
O100690,C2051,P1080,2024-05-09,2,30358.96,5357.46,4733.81
O100691,C5352,P1297,2024-07-18,4,1241.46,137.94,106.48
O100692,C1251,P1078,2024-07-29,2,42097.9,7429.04,4256.15
O100693,C3559,P1096,2025-04-23,1,7135.6,0.0,1390.16
O100694,C5519,P1235,2024-09-05,2,1470.5,0.0,180.08
O100695,C4888,P1146,2024-10-10,1,14938.59,2636.22,1811.4
O100696,C1583,P1100,2025-03-21,2,6823.12,0.0,891.66
O100697,C4728,P1274,2024-10-14,4,3221.28,0.0,-101.05
O100698,C2919,P1201,2025-10-11,3,1319.24,69.43,92.64
O100699,C5497,P1133,2025-04-22,4,38435.56,2022.92,5309.68
O100700,C3884,P1159,2024-07-10,1,6109.78,678.86,1172.29
O100701,C3759,P1020,2025-04-18,1,50871.13,2677.43,6562.29
O100702,C1047,P1057,2025-09-23,2,107027.2,0.0,12836.5
O100703,C2259,P1284,2025-12-05,3,1319.15,69.43,72.49
O100704,C3070,P1085,2024-02-09,1,3029.7,159.46,517.17
O100705,C4639,P1240,2024-07-18,2,375.31,19.75,18.96
O100706,C3611,P1097,2025-04-23,1,504.64,56.07,51.45
O100707,C5250,P1103,2024-01-14,2,11359.19,597.85,641.73
O100708,C1182,P1082,2024-11-02,3,45144.71,2376.04,6195.78
O100709,C2637,P1028,2025-03-09,2,142633.18,0.0,13937.73
O100710,C4012,P1031,2024-01-21,2,57866.08,3045.58,-6467.85
O100711,C4322,P1011,2024-03-26,2,123747.49,6513.03,13724.98
O100712,C3520,P1003,2025-04-13,2,145841.93,7675.89,18914.97
O100713,C3002,P1232,2024-12-10,1,632.58,33.29,64.29
O100714,C1378,P1240,2024-04-26,3,562.96,29.63,37.11
O100715,C4503,P1098,2024-01-16,4,7058.4,1245.6,1048.67
O100716,C5510,P1080,2024-12-28,1,16072.39,1785.82,2099.57
O100717,C5043,P1106,2025-11-03,2,11737.67,1304.19,2661.33
O100718,C4524,P1270,2024-06-28,1,782.45,86.94,31.53
O100719,C4203,P1229,2024-11-01,2,1482.32,78.02,203.22
O100720,C4875,P1008,2024-03-31,2,144496.05,36124.01,24268.91
O100721,C4890,P1238,2024-10-03,1,1199.51,63.13,94.65
O100722,C1037,P1236,2024-03-22,1,1174.51,0.0,139.98
O100723,C2796,P1126,2024-06-17,1,18574.45,2063.83,3786.64
O100724,C5343,P1090,2025-04-04,3,25192.0,2799.11,4215.12
O100725,C5245,P1220,2024-12-11,2,2804.32,0.0,128.24
O100726,C4565,P1202,2024-05-24,1,238.25,12.54,26.31
O100727,C2569,P1181,2024-04-12,3,139370.34,0.0,31304.73
O100728,C4983,P1209,2024-08-13,4,1236.95,218.29,172.19
O100729,C2165,P1029,2025-08-25,2,126877.46,0.0,15828.95
O100730,C2130,P1066,2024-05-27,1,10469.84,0.0,1374.94
O100731,C3688,P1218,2024-08-25,2,2517.21,279.69,278.11
O100732,C3878,P1061,2024-04-02,1,32679.36,3631.04,4426.23
O100733,C2772,P1018,2025-03-25,1,74476.24,3919.8,7917.85
O100734,C4046,P1256,2024-01-03,5,531.36,59.04,33.51
O100735,C4558,P1217,2024-05-25,1,429.12,0.0,35.7
O100736,C1904,P1069,2024-12-17,1,27757.57,6939.39,3324.61
O100737,C2478,P1281,2025-05-01,1,1350.08,0.0,112.61
O100738,C4516,P1037,2025-07-15,1,38621.29,4291.25,4210.32
O100739,C5624,P1185,2025-06-26,1,16974.92,0.0,3372.01
O100740,C5414,P1207,2024-02-20,2,1387.0,0.0,155.3
O100741,C1657,P1126,2025-03-03,3,61914.84,0.0,9683.32
O100742,C3871,P1066,2024-05-05,1,8375.87,2093.97,1128.35
O100743,C4997,P1001,2025-03-09,3,234450.84,0.0,21956.81
O100744,C2190,P1218,2025-10-11,2,2657.06,139.84,260.94
O100745,C4247,P1258,2024-01-19,5,2308.45,121.5,251.09
O100746,C3144,P1138,2025-10-28,2,70572.44,3714.34,9859.41
O100747,C4341,P1098,2025-11-07,3,5916.6,311.4,922.47
O100748,C1172,P1109,2025-12-02,1,3685.16,409.46,428.77
O100749,C2588,P1232,2024-01-25,2,1331.74,0.0,109.55
O100750,C2564,P1019,2025-04-03,1,49255.29,2592.38,4597.65
O100751,C3102,P1295,2024-07-10,1,16780.09,883.16,2273.35
O100752,C1579,P1089,2024-01-12,2,20917.18,0.0,1789.83
O100753,C3185,P1296,2024-02-15,2,588.95,103.93,80.78
O100754,C3718,P1079,2024-04-03,2,67972.58,0.0,9072.67
O100755,C1140,P1123,2024-10-28,3,22802.09,2533.57,3694.23
O100756,C2534,P1224,2024-06-09,2,1299.2,68.38,119.25
O100757,C1890,P1070,2024-02-27,2,42821.01,4757.89,3001.84
O100758,C5866,P1151,2024-09-14,2,27830.67,4911.29,5082.08
O100759,C1662,P1108,2024-12-18,3,11546.94,0.0,1055.59
O100760,C4171,P1274,2024-09-12,1,684.52,120.8,37.43
O100761,C3013,P1089,2025-04-01,1,9935.66,522.93,1554.58
O100762,C2472,P1025,2024-05-09,1,77115.94,0.0,9605.71
O100763,C5256,P1241,2024-08-25,2,648.28,34.12,9.86
O100764,C4346,P1154,2024-05-09,4,93917.25,16573.63,11402.72
O100765,C4126,P1056,2024-06-13,1,12327.94,648.84,1939.05
O100766,C1480,P1073,2025-11-27,1,41986.01,4665.11,5150.73
O100767,C2302,P1041,2025-04-15,1,11180.99,588.47,1063.78
O100768,C2407,P1139,2024-03-07,1,21832.07,0.0,3868.78
O100769,C3173,P1051,2024-05-02,3,123179.34,0.0,10183.02
O100770,C5591,P1060,2024-01-14,4,39526.88,4391.88,4473.14
O100771,C3025,P1055,2025-09-12,2,92394.07,10266.01,-3155.03
O100772,C2660,P1093,2024-01-19,2,9022.58,2255.64,1738.05
O100773,C1375,P1145,2024-02-26,4,106896.43,5626.13,-7737.92
O100774,C2933,P1205,2025-02-11,3,1862.55,0.0,188.85
O100775,C1274,P1240,2024-12-04,1,197.53,0.0,24.31
O100776,C2837,P1247,2024-06-11,1,67.55,3.56,9.3
O100777,C5846,P1238,2024-12-05,1,1199.51,63.13,104.0
O100778,C3801,P1167,2024-12-16,3,64203.84,0.0,9452.33
O100779,C2048,P1235,2024-04-09,2,1396.98,73.53,124.58
O100780,C2527,P1096,2024-12-05,2,12130.52,2140.68,928.06
O100781,C3877,P1065,2025-08-13,1,24515.91,2723.99,2033.17
O100782,C1106,P1110,2025-10-21,3,17193.38,3034.12,2034.47
O100783,C5490,P1120,2025-03-27,2,24875.05,2763.89,3423.06
O100784,C3915,P1155,2024-04-28,1,21435.78,0.0,3168.16
O100785,C3461,P1274,2025-07-30,4,3060.22,161.06,374.47
O100786,C4595,P1166,2024-08-15,1,21009.92,1105.79,3441.05
O100787,C2003,P1265,2024-04-25,1,1791.73,94.3,156.97
O100788,C1117,P1246,2025-05-11,1,167.76,0.0,25.74
O100789,C4102,P1044,2024-05-13,4,292039.88,15370.52,44949.85
O100790,C1803,P1287,2025-01-21,3,121249.62,0.0,14141.17
O100791,C1065,P1086,2025-01-04,2,14140.39,1571.15,1307.46
O100792,C5632,P1061,2025-03-02,1,36310.4,0.0,4705.51
O100793,C4937,P1020,2024-09-14,1,53548.56,0.0,5995.93
O100794,C1578,P1278,2024-12-06,3,3366.56,177.19,273.31
O100795,C5478,P1057,2024-03-31,1,53513.6,0.0,5472.61
O100796,C1358,P1174,2025-08-21,1,7277.66,808.63,1203.16
O100797,C5009,P1092,2025-05-04,1,5320.75,591.19,554.86
O100798,C3075,P1107,2024-03-29,2,19724.18,0.0,1957.86
O100799,C3601,P1171,2025-08-22,2,32982.96,0.0,5480.15
O100800,C4369,P1057,2025-11-26,2,107027.2,0.0,15769.52
O100801,C1505,P1127,2025-07-16,1,8463.96,940.44,2521.49
